Compound,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CN(C)CCN,5.187777777777778,0.7569444444444444,5.187777777777778,0.7569444444444444,0.49312030509935345,88.15400000000001,76.05799999999999,88.10004838399999,38,0,0.009849444440004457,-0.32919896344929617,0.32919896344929617,0.009849444440004457,1.5,2.0,2.0,2.6272148478988635,26.72905595320056,4.99156383156272,4.4387774270626785,4.4387774270626785,2.770055610029662,2.118903247480617,2.118903247480617,1.5919510598784254,1.5919510598784254,0.5763130403735384,0.5763130403735384,0.2581988897471611,0.2581988897471611,-0.08,14.834466856136647,5.92,3.1232520325203255,3.9200000000000004,38.93380173823546,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09534396535438,13.08951281182515,0.0,0.0,0.0,0.0,4.899909730850478,5.733667477162185,0.0,27.18485677717953,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,32.08476650803001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,0.0,13.08951281182515,0.0,0.0,14.09534396535438,4.899909730850478,5.733667477162185,0.0,0.0,2.0555555555555554,0.0,5.187777777777778,0.0,0.0,0.0,1.7430555555555556,4.0136111111111115,1.0,6,2,2,0,0,0,0,0,0,2,1,2,2,0,0,0,0,-0.4932999999999998,27.608399999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN1CCNCC1,5.428055555555556,0.9861111111111112,5.428055555555556,0.9861111111111112,0.37515642290433965,101.15299999999999,90.065,101.09529735199999,42,0,0.025399214646525975,-0.3140745005847803,0.3140745005847803,0.025399214646525975,1.2857142857142858,1.8571428571428572,2.142857142857143,2.1229179499593664,48.89659695223976,5.112884175122364,4.3529909894357735,4.3529909894357735,3.393846850117352,2.5977612029673844,2.5977612029673844,1.7859687649200475,1.7859687649200475,1.1515868441072514,1.1515868441072514,0.6821306097654077,0.6821306097654077,-0.12,47.19725257297226,5.025348837209303,2.255093406168672,1.4255693267025689,43.44796878854924,5.316788604006331,0.0,0.0,0.0,0.0,0.0,5.842670270266239,5.008912523954532,0.0,0.0,0.0,0.0,26.1790256236503,0.0,0.0,0.0,0.0,10.325701127960862,5.842670270266239,0.0,26.1790256236503,0.0,0.0,0.0,11.15945887427257,0.0,0.0,0.0,31.187938147604836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.29,0.0,0.0,0.0,0.0,0.0,26.1790256236503,0.0,0.0,5.008912523954532,5.316788604006331,5.842670270266239,0.0,0.0,0.0,5.023333333333333,0.0,5.428055555555556,0.0,0.0,4.048611111111111,0.0,1.0,7,3,3,0,1,1,0,0,0,3,2,3,0,0,1,1,1,-1.2346999999999995,28.630099999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C[C@H]1CN[C@H](C)CN1,3.369212962962963,0.6585185185185183,3.369212962962963,0.6585185185185183,0.46139618815909966,114.192,100.08,114.11569844799999,48,0,0.016445415070803486,-0.3114545626610015,0.3114545626610015,0.016445415070803486,1.0,1.375,1.625,2.1923771580194713,54.928786893420316,5.983127663125442,5.568914100752346,5.568914100752346,3.787693700234704,3.255654169683151,3.255654169683151,2.6185917215089414,2.6185917215089414,1.5449981211499866,1.5449981211499866,0.9002598849528627,0.9002598849528627,-0.08,70.79892376087899,6.046262626262625,2.464484911550468,1.4562252861602496,50.65785481349944,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,25.17319447012107,0.0,0.0,0.0,0.0,10.633577208012662,0.0,25.93115605767717,13.08951281182515,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,25.17319447012107,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,12.083681658295921,13.08951281182515,0.0,0.0,0.0,24.48105160739391,0.0,0.0,0.0,0.0,6.738425925925926,0.0,0.0,1.3170370370370366,0.0,6.611203703703705,0.0,1.0,8,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.043800000000000006,34.92939999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNCCNC,3.006111111111111,1.0520833333333333,3.006111111111111,1.0520833333333333,0.4511849910475133,88.15399999999998,76.05799999999999,88.10004838399999,38,0,0.007356150845852929,-0.31848883620492113,0.31848883620492113,0.007356150845852929,1.0,1.3333333333333333,1.5,2.3390923149762908,17.509775004326936,4.82842712474619,4.414213562373095,4.414213562373095,2.914213562373095,2.207106781186547,2.207106781186547,1.2071067811865475,1.2071067811865475,0.6249999999999998,0.6249999999999998,0.24999999999999994,0.24999999999999994,-0.08,20.986300857070454,5.92,4.920000000000001,3.9200000000000004,38.93380173823546,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09534396535438,13.08951281182515,0.0,0.0,0.0,0.0,10.633577208012662,0.0,0.0,27.18485677717953,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,0.0,13.08951281182515,0.0,0.0,14.09534396535438,10.633577208012662,0.0,0.0,0.0,0.0,6.012222222222222,0.0,0.0,0.0,0.0,2.104166666666667,3.883611111111111,1.0,6,2,2,0,0,0,0,0,0,2,2,2,3,0,0,0,0,-0.5748,27.85339999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CN1CCNCC1,3.2734722222222223,1.1631944444444444,3.2734722222222223,1.1631944444444444,0.4421447248956267,100.16499999999999,88.06899999999999,100.10004838399999,42,0,0.010432119884319363,-0.3141870625425331,0.3141870625425331,0.010432119884319363,1.2857142857142858,1.8571428571428572,2.142857142857143,2.1229179499593664,48.041843979966416,5.112884175122364,4.775640720246148,4.775640720246148,3.393846850117352,2.7867759087201813,2.7867759087201813,2.0532759252836126,2.0532759252836126,1.340601549860048,1.340601549860048,0.7766379626418062,0.7766379626418062,-0.08,47.19725257297226,5.0645086705202305,2.28455463728191,1.4502520151005,44.502884185698164,10.216698334856808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04767198267719,26.1790256236503,0.0,0.0,0.0,0.0,10.216698334856808,0.0,0.0,33.22669760632749,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,38.12660733717797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27,0.0,0.0,0.0,0.0,0.0,13.08951281182515,13.08951281182515,0.0,0.0,17.264370317534,0.0,0.0,0.0,2.329861111111111,3.2734722222222223,0.0,0.0,0.0,0.0,4.743055555555555,2.153611111111111,1.0,7,1,2,0,1,1,0,0,0,2,1,2,0,0,1,1,1,-0.4785999999999999,30.366699999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCN(C)C,2.1805555555555554,1.1458333333333335,2.1805555555555554,1.1458333333333335,0.5161468615075413,116.208,100.07999999999998,116.13134851199999,50,0,0.010302166647773276,-0.30812909223378815,0.30812909223378815,0.010302166647773276,0.75,1.0,1.125,2.9278193611827583,42.49022499567306,6.568914100752346,6.308640753373011,6.308640753373011,3.625897657686229,2.9213099140335075,2.9213099140335075,2.606551850567225,2.606551850567225,0.9944271909999156,0.9944271909999156,0.39999999999999986,0.39999999999999986,-0.08,40.339203954130696,7.919999999999998,3.8663320069380673,5.92,52.08362894021931,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.19068793070876,13.08951281182515,0.0,0.0,0.0,0.0,9.799819461700956,0.0,0.0,41.28020074253391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.080020204234856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,13.08951281182515,0.0,0.0,0.0,37.99050739240972,0.0,0.0,0.0,4.361111111111111,0.0,0.0,0.0,0.0,0.0,2.291666666666667,8.347222222222221,1.0,8,0,2,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0.10959999999999992,37.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCN(C)C,2.1805555555555554,1.1458333333333335,2.1805555555555554,1.1458333333333335,0.5161468615075413,116.208,100.07999999999998,116.13134851199999,50,0,0.010302166647773276,-0.30812909223378815,0.30812909223378815,0.010302166647773276,0.75,1.0,1.125,2.9278193611827583,42.49022499567306,6.568914100752346,6.308640753373011,6.308640753373011,3.625897657686229,2.9213099140335075,2.9213099140335075,2.606551850567225,2.606551850567225,0.9944271909999156,0.9944271909999156,0.39999999999999986,0.39999999999999986,-0.08,40.339203954130696,7.919999999999998,3.8663320069380673,5.92,52.08362894021931,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.19068793070876,13.08951281182515,0.0,0.0,0.0,0.0,9.799819461700956,0.0,0.0,41.28020074253391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.080020204234856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,13.08951281182515,0.0,0.0,0.0,37.99050739240972,0.0,0.0,0.0,4.361111111111111,0.0,0.0,0.0,0.0,0.0,2.291666666666667,8.347222222222221,1.0,8,0,2,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0.10959999999999992,37.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCCCN,5.159027777777778,0.775,5.159027777777778,0.775,0.464598962858402,88.15400000000001,76.05799999999999,88.10004838399999,38,0,-0.007680429860571516,-0.3304726685915315,0.3304726685915315,0.007680429860571516,0.8333333333333334,1.1666666666666667,1.3333333333333333,2.3390923149762908,17.509775004326936,4.82842712474619,3.9831276631254413,3.9831276631254413,2.914213562373095,2.316496580927726,2.316496580927726,1.2844570503761732,1.2844570503761732,0.6582482904638629,0.6582482904638629,0.2886751345948128,0.2886751345948128,-0.08,20.986300857070454,5.92,4.920000000000001,3.9200000000000004,38.51385876504481,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93115605767717,0.0,0.0,0.0,0.0,0.0,0.0,11.46733495432437,12.841643245852019,13.08951281182515,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,13.08951281182515,0.0,0.0,12.841643245852019,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,0.0,0.0,25.93115605767717,0.0,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,0.0,10.318055555555556,0.0,0.0,2.1319444444444446,1.55,0.0,1.0,6,4,2,0,0,0,0,0,0,2,2,2,3,0,0,0,0,-0.3159999999999998,27.342799999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CNCCNC,3.006111111111111,1.0520833333333333,3.006111111111111,1.0520833333333333,0.4511849910475133,88.15399999999998,76.05799999999999,88.10004838399999,38,0,0.007356150845852929,-0.31848883620492113,0.31848883620492113,0.007356150845852929,1.0,1.3333333333333333,1.5,2.3390923149762908,17.509775004326936,4.82842712474619,4.414213562373095,4.414213562373095,2.914213562373095,2.207106781186547,2.207106781186547,1.2071067811865475,1.2071067811865475,0.6249999999999998,0.6249999999999998,0.24999999999999994,0.24999999999999994,-0.08,20.986300857070454,5.92,4.920000000000001,3.9200000000000004,38.93380173823546,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09534396535438,13.08951281182515,0.0,0.0,0.0,0.0,10.633577208012662,0.0,0.0,27.18485677717953,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,0.0,13.08951281182515,0.0,0.0,14.09534396535438,10.633577208012662,0.0,0.0,0.0,0.0,6.012222222222222,0.0,0.0,0.0,0.0,2.104166666666667,3.883611111111111,1.0,6,2,2,0,0,0,0,0,0,2,2,2,3,0,0,0,0,-0.5748,27.85339999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CN1CCNCC1,3.2734722222222223,1.1631944444444444,3.2734722222222223,1.1631944444444444,0.4421447248956267,100.16499999999999,88.06899999999999,100.10004838399999,42,0,0.010432119884319363,-0.3141870625425331,0.3141870625425331,0.010432119884319363,1.2857142857142858,1.8571428571428572,2.142857142857143,2.1229179499593664,48.041843979966416,5.112884175122364,4.775640720246148,4.775640720246148,3.393846850117352,2.7867759087201813,2.7867759087201813,2.0532759252836126,2.0532759252836126,1.340601549860048,1.340601549860048,0.7766379626418062,0.7766379626418062,-0.08,47.19725257297226,5.0645086705202305,2.28455463728191,1.4502520151005,44.502884185698164,10.216698334856808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04767198267719,26.1790256236503,0.0,0.0,0.0,0.0,10.216698334856808,0.0,0.0,33.22669760632749,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,38.12660733717797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27,0.0,0.0,0.0,0.0,0.0,13.08951281182515,13.08951281182515,0.0,0.0,17.264370317534,0.0,0.0,0.0,2.329861111111111,3.2734722222222223,0.0,0.0,0.0,0.0,4.743055555555555,2.153611111111111,1.0,7,1,2,0,1,1,0,0,0,2,1,2,0,0,1,1,1,-0.4785999999999999,30.366699999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCCNCCCN,5.278555130385488,0.7734375,5.278555130385488,0.7734375,0.416527485911045,131.22299999999998,114.08699999999999,131.14224754399999,56,0,-0.0036889417126951063,-0.33042474493065593,0.33042474493065593,0.0036889417126951063,0.8888888888888888,1.3333333333333333,1.6666666666666667,2.595082706793886,41.567631415296866,6.949747468305834,5.897341225498536,5.897341225498536,4.414213562373095,3.5236033621142733,3.5236033621142733,2.034457050376173,2.034457050376173,1.1153550716504104,1.1153550716504104,0.5791241452319313,0.5791241452319313,-0.12,103.68791599331826,8.880000000000003,7.8800000000000034,7.880000000000003,56.793605177446054,16.784123558330702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02066886950232,0.0,0.0,0.0,0.0,0.0,5.316788604006331,11.46733495432437,12.841643245852019,26.1790256236503,0.0,0.0,0.0,16.784123558330702,0.0,0.0,0.0,26.1790256236503,0.0,0.0,12.841643245852019,0.0,0.0,0.0,0.0,64.07,0.0,0.0,0.0,0.0,0.0,39.02066886950232,0.0,0.0,0.0,5.316788604006331,11.46733495432437,0.0,0.0,0.0,3.227222222222222,10.557110260770976,0.0,0.0,2.120181405895692,3.595486111111111,0.0,1.0,9,5,3,0,0,0,0,0,0,3,3,3,6,0,0,0,0,-0.7263999999999986,40.212500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
CN(C)CCCN,5.250138888888889,0.80375,5.250138888888889,0.80375,0.5387633555511268,102.18100000000001,88.06899999999999,102.11569844799999,44,0,-0.0012816927080248077,-0.3304245896528265,0.3304245896528265,0.0012816927080248077,1.4285714285714286,2.0,2.142857142857143,2.6782577431647265,35.06139398862029,5.698670612749268,5.145884208249226,5.145884208249226,3.270055610029662,2.618903247480617,2.618903247480617,1.9455044504716992,1.9455044504716992,0.8094516237403082,0.8094516237403082,0.40751485893436545,0.40751485893436545,-0.08,29.01955000865388,6.92,4.088918918918919,5.920000000000001,45.29874385263207,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.60567840010554,0.0,0.0,0.0,0.0,0.0,4.899909730850478,5.733667477162185,6.4208216229260096,27.18485677717953,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,32.08476650803001,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,0.0,19.51033443475116,0.0,0.0,0.0,18.99525369620486,5.733667477162185,0.0,0.0,2.1318055555555557,0.0,5.250138888888889,0.0,0.0,1.1041666666666665,1.9113888888888888,4.1025,1.0,7,2,2,0,0,0,0,0,0,2,1,2,3,0,0,0,0,-0.10320000000000007,32.225399999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCCN1CCN(CCCN)CC1,5.4877328375488545,0.8128847613425535,5.4877328375488545,0.8128847613425535,0.5952506871493568,200.32999999999993,176.13799999999998,200.20009676799998,84,0,0.010991764747307354,-0.33042458621799514,0.33042458621799514,0.010991764747307354,0.7142857142857143,1.0714285714285714,1.3571428571428572,2.0507110071497774,116.08368795993283,10.22576835024473,9.120195541244644,9.120195541244644,6.863703305156275,5.713863177028753,5.713863177028753,3.9677386233759186,3.9677386233759186,2.8218426525817284,2.8218426525817284,1.8662935995341867,1.8662935995341867,-0.16,1744.1562205714338,11.912254335260116,7.173945515763697,4.371400189024512,87.21734763830196,21.267154416025328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02066886950232,26.1790256236503,0.0,0.0,0.0,0.0,9.799819461700956,11.46733495432437,12.841643245852019,52.358051247300594,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,62.15787070900154,0.0,0.0,12.841643245852019,0.0,0.0,0.0,0.0,58.519999999999996,0.0,0.0,0.0,0.0,0.0,25.93115605767717,39.26853843547545,0.0,0.0,9.799819461700956,11.46733495432437,0.0,0.0,5.011519274376417,0.0,10.975465675097709,0.0,0.0,2.2555555555555555,8.757459494970316,0.0,1.0,14,4,4,0,1,1,0,0,0,4,2,4,6,0,1,1,1,-0.6983999999999977,60.222800000000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CNCCN1,3.3194444444444446,0.6747685185185184,3.3194444444444446,0.6747685185185184,0.4313239569073891,100.165,88.069,100.10004838399999,42,0,0.016423873231274904,-0.31393140101462563,0.31393140101462563,0.016423873231274904,1.4285714285714286,2.2857142857142856,2.5714285714285716,2.1229179499593664,48.041843979966416,5.112884175122364,4.698670612749268,4.698670612749268,3.393846850117352,2.8349338660281234,2.8349338660281234,2.0592958607544705,2.0592958607544705,1.2450997602686849,1.2450997602686849,0.7976939784211725,0.7976939784211725,-0.08,47.19725257297226,5.0645086705202305,2.28455463728191,1.4502520151005,44.29291269910284,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,25.676110046885686,0.0,0.0,0.0,0.0,10.633577208012662,0.0,12.965578028838586,19.634269217737724,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,25.676110046885686,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,6.041840829147961,19.634269217737724,0.0,0.0,0.0,17.557314407703284,0.0,0.0,0.0,0.0,6.591435185185185,0.0,0.0,0.6747685185185184,0.0,5.56712962962963,0.0,1.0,7,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.4323000000000001,30.334399999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCN1CCNCC1,5.397278911564626,0.7916666666666666,5.397278911564626,0.7916666666666666,0.4945001489984833,129.207,114.08699999999999,129.12659748,54,0,0.010790990535527688,-0.32919852479962114,0.32919852479962114,0.010790990535527688,1.3333333333333333,2.0,2.5555555555555554,2.0778607554610558,65.94833690207419,6.52709773749546,5.767204551808868,5.767204551808868,4.431851652578137,3.564038369700924,3.564038369700924,2.3803159210946863,2.3803159210946863,1.6549429312673465,1.6549429312673465,1.1173260314852804,1.1173260314852804,-0.12,145.16653667335345,6.992612612612613,3.821107049779541,2.3015641219723184,56.20771699710748,11.050456081168516,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,39.26853843547545,0.0,0.0,0.0,0.0,10.216698334856808,5.733667477162185,0.0,39.26853843547545,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,44.16844816632592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.29,0.0,0.0,0.0,0.0,0.0,39.26853843547545,0.0,0.0,0.0,10.216698334856808,5.733667477162185,0.0,0.0,2.3854166666666665,3.2906377551020407,5.397278911564626,0.0,0.0,0.0,6.426666666666667,0.0,1.0,9,3,3,0,1,1,0,0,0,3,2,3,2,0,1,1,1,-1.1496999999999988,38.36410000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
